cellID X_coor Y_coor Z_coor UMean_X UMean_Y UMean_Z Iu Iw Uv It
98116 -0.00429482 0.418698 -0.0456096 17.0288 -0.459227 2.70094 16.2021 7.56513 19.2258 14.9664
98117 -0.00429634 0.41842 -0.0277125 16.477 -1.19769 0.384653 16.1535 7.00256 14.1375 12.9985
98120 0.0190069 0.402247 -0.0517351 6.44899 1.68879 -12.0468 61.2362 46.1085 86.9962 31.3557
98121 0.00154061 0.402246 -0.0517354 7.00827 -0.643093 -12.7987 60.3119 49.1307 74.2655 29.7936
98122 0.0190111 0.418929 -0.0516826 16.5884 3.33364 4.15193 20.9723 14.845 16.225 16.7053
98123 0.00153429 0.418918 -0.0516853 17.105 1.92826 4.00918 16.7638 11.9186 17.9004 15.2359
98125 -0.0217583 0.402248 -0.0517346 11.6354 -4.4595 -8.2482 46.1951 27.7753 38.0261 29.6545
98128 -0.00428183 0.402246 -0.0517353 7.55298 -1.64394 -12.3419 58.9 45.7889 67.958 30.2188
98129 -0.0218179 0.418947 -0.0516809 17.1605 0.853353 2.32581 13.4745 7.6351 17.3737 13.2997
98130 -0.0042942 0.418919 -0.0516852 17.2118 1.28349 3.62955 15.4707 10.4327 18.3964 14.7637
98132 0.00154055 0.402121 -0.0276064 15.5444 -0.528228 -1.59012 21.9132 6.64287 15.595 15.9029
98133 0.0190067 0.402159 -0.0455079 8.15143 -1.13674 -11.5534 57.5842 32.2519 58.6137 29.2856
98134 0.0190098 0.418434 -0.0277114 15.8332 -1.72426 0.952691 23.2199 9.41122 17.2253 17.4198
98135 0.0015406 0.402159 -0.0455079 10.6754 -2.63678 -9.48015 47.597 23.5131 42.8021 28.9496
98136 0.0190106 0.41871 -0.0456074 16.1808 0.310658 3.99021 26.6041 12.6064 19.71 19.8563
98137 0.00153401 0.418696 -0.0456098 16.9454 -0.182073 3.29997 18.5105 9.13384 19.6254 16.1399
98138 0.00153313 0.418418 -0.0277126 16.4001 -1.31817 0.575943 16.7929 7.41222 14.8657 13.5852
99254 -0.0335292 0.407117 -0.0335293 14.5426 -2.29337 0.923166 37.9218 15.7838 16.9907 25.3007
99255 -0.0276055 0.402128 -0.033486 15.538 -0.720878 1.64261 25.3531 8.72539 16.8806 18.172
99256 -0.033486 0.402128 -0.0276055 13.1383 -1.25947 4.52269 41.0065 14.8115 27.3475 27.9814
99257 -0.0276369 0.407083 -0.0276369 14.3878 -2.0245 1.26887 36.1875 15.4431 16.7464 24.3543
99258 -0.033485 0.402132 -0.033485 14.5781 -1.07349 3.02472 33.0707 11.5598 21.5612 23.1945
99259 -0.0335312 0.4071 -0.0276359 12.9344 -2.67355 1.33886 50.1167 20.899 22.3666 33.0341
99260 -0.0276358 0.4071 -0.0335312 15.5616 -1.75857 0.762841 27.0307 12.4258 13.3572 18.6867
99261 -0.064523 0.409757 -0.0645242 15.0979 5.40586 -1.70657 14.2872 12.4211 18.8508 14.4403
99267 -0.0642376 0.403915 -0.0642379 17.5466 6.05269 -3.01341 17.1263 14.009 23.1228 17.2415
99268 -0.0334821 0.408876 -0.0646984 16.7333 6.19472 3.65861 16.05 14.7808 15.9124 14.3236
99269 -0.0275904 0.403248 -0.0645418 13.3971 8.52751 3.71578 38.9508 22.0729 23.6364 24.0094
99273 -0.0334381 0.403252 -0.0645392 14.4132 9.27 4.66412 35.0678 20.438 21.2381 21.4638
99274 -0.0276183 0.408863 -0.0647019 16.5587 6.81589 3.74583 16.5006 15.7989 15.0766 14.3036
99275 -0.0646979 0.408876 -0.0334825 15.7045 9.74519 -4.23772 16.7166 17.9644 14.9186 13.732
99276 -0.0645417 0.403249 -0.0275904 8.11326 7.47369 -1.74829 70.1505 40.3925 43.8166 38.605
